Id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag
126151,6577271,51,19,single,rented,no,Aviator,Rajpur_Sonarpur,West_Bengal,10,10,0
237461,186874,55,17,single,rented,no,Police_officer,Ahmedabad,Gujarat,9,10,0
47547,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,0
19280,9731801,72,3,single,owned,no,Geologist,Ahmedabad,Gujarat,3,12,1
50090,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,1
131207,5674867,69,4,single,rented,yes,Firefighter,Jamnagar,Gujarat,3,10,0
17495,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0
208597,5795557,52,13,single,rented,no,Physician,Bardhaman,West_Bengal,5,13,0
99395,8964066,37,6,single,rented,no,Chemical_engineer,Bihar_Sharif,Bihar,5,12,0
157344,6794531,68,20,single,rented,no,Hotel_Manager,Vadodara,Gujarat,14,10,0
63185,4492240,69,16,single,rented,yes,Statistician,Serampore,West_Bengal,8,13,0
126903,4613553,27,13,single,owned,no,Civil_engineer,Mysore[7][8][9],Karnataka,13,10,0
133869,8998014,72,13,single,rented,yes,Politician,Pondicherry,Puducherry,9,11,0
89217,4258515,55,1,single,rented,yes,Aviator,Firozabad,Uttar_Pradesh,1,12,0
5336,3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14,0
151914,3487781,65,7,single,rented,no,Politician,Alappuzha,Kerala,7,10,0
121760,7985754,37,8,single,rented,no,Civil_engineer,Tirunelveli,Tamil_Nadu,6,14,0
20282,6789928,45,3,married,rented,no,Hotel_Manager,Unnao,Uttar_Pradesh,3,13,0
20198,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
233879,3030658,42,3,single,rented,no,Computer_operator,Bikaner,Rajasthan,3,10,0
51864,7479878,55,8,married,rented,no,Analyst,Allahabad,Uttar_Pradesh[5],8,14,0
188389,4873523,22,15,single,rented,no,Firefighter,Howrah,West_Bengal,3,11,1
157730,5469957,21,8,single,rented,yes,Psychologist,Bijapur,Karnataka,8,12,0
102135,6490799,73,8,single,rented,no,Financial_Analyst,Mehsana,Gujarat,7,12,0
220757,4601694,36,15,single,rented,no,Technology_specialist,Avadi,Tamil_Nadu,14,11,1
22293,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0
217990,2930842,24,5,single,rented,no,Army_officer,Anantapur,Andhra_Pradesh,5,14,1
52234,3741822,37,14,single,rented,no,Software_Developer,Ghaziabad,Uttar_Pradesh,12,14,0
154941,8248899,23,7,single,owned,no,Drafter,Tiruchirappalli[10],Tamil_Nadu,7,13,0
236548,6878388,48,3,single,norent_noown,yes,Microbiologist,Saharanpur,Uttar_Pradesh,3,14,0
75718,4995211,68,9,single,rented,no,Firefighter,Akola,Maharashtra,9,11,0
159306,3755934,41,12,single,rented,no,Aviator,Mathura,Uttar_Pradesh,3,10,0
184671,6816226,43,13,single,rented,yes,Drafter,Mumbai,Maharashtra,4,13,0
9308,3931749,64,5,single,rented,no,Technician,Darbhanga,Bihar,5,13,0
186107,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
203218,6973577,43,15,married,rented,yes,Financial_Analyst,Bikaner,Rajasthan,5,11,0
60524,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
248179,2496550,54,0,single,rented,no,Physician,Anand,Gujarat,0,11,0
98160,1538951,73,9,single,rented,yes,Geologist,Panchkula,Haryana,9,10,0
224460,1579456,49,6,single,rented,yes,Official,Proddatur,Andhra_Pradesh,6,10,0
102231,9705356,34,9,married,rented,no,Surgeon,Ghaziabad,Uttar_Pradesh,8,14,0
66845,800497,49,20,single,rented,no,Army_officer,Katni,Madhya_Pradesh,8,14,0
94625,3972501,48,0,single,rented,yes,Microbiologist,Avadi,Tamil_Nadu,0,14,0
31297,6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
184435,8623683,29,13,married,rented,no,Artist,Bhalswa_Jahangir_Pur,Delhi,5,14,0
196747,9979065,49,8,single,rented,yes,Civil_engineer,Parbhani,Maharashtra,8,13,1
101067,3589702,68,15,single,rented,no,Web_designer,Dhanbad,Jharkhand,5,13,0
78726,1131868,46,10,single,rented,no,Geologist,Hazaribagh,Jharkhand,10,12,1
19775,9246446,75,12,single,rented,no,Statistician,Bhagalpur,Bihar,12,12,0
230145,9441650,63,2,single,rented,no,Consultant,Dhanbad,Jharkhand,2,11,0
104237,5778620,70,19,single,rented,yes,Petroleum_Engineer,Gorakhpur,Uttar_Pradesh,13,14,0
248879,3753396,46,1,single,rented,no,Librarian,Muzaffarnagar,Uttar_Pradesh,1,11,0
3213,2544949,39,15,single,rented,no,Computer_hardware_engineer,Amravati,Maharashtra,10,13,0
208846,9282657,57,17,single,rented,no,Web_designer,Sonipat,Haryana,3,14,0
209569,9292764,47,0,single,owned,no,Surgeon,Jhansi,Uttar_Pradesh,0,12,0
69185,2805855,42,7,single,rented,no,Civil_engineer,Thane,Maharashtra,7,11,0
1886,813741,79,13,married,rented,no,Lawyer,Visakhapatnam[4],Andhra_Pradesh,12,12,0
111057,8753453,52,14,single,rented,no,Geologist,Guntur[13],Andhra_Pradesh,7,11,1
64447,1581300,50,6,single,rented,no,Engineer,Jalandhar,Punjab,6,14,0
59979,5082664,41,12,single,rented,yes,Police_officer,Barasat,West_Bengal,5,12,1
60001,3283513,25,17,married,owned,no,Architect,Shivpuri,Madhya_Pradesh,4,13,0
189005,3217258,23,12,single,rented,yes,Petroleum_Engineer,Hospet,Karnataka,8,10,0
102797,7357515,50,13,single,rented,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,14,0
85316,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0
134875,3326988,42,7,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,14,0
191544,850446,38,5,single,rented,yes,Drafter,Nandyal,Andhra_Pradesh,5,14,0
205439,9305585,69,8,single,rented,no,Official,Raiganj,West_Bengal,8,10,1
105285,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
206459,5945722,38,8,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,7,10,0
76665,7253122,72,20,single,rented,no,Magistrate,Tiruppur,Tamil_Nadu,8,10,0
8141,7686186,69,15,single,owned,yes,Air_traffic_controller,Bhiwandi,Maharashtra,4,13,0
150711,7159752,60,18,single,rented,no,Architect,Bhilai,Chhattisgarh,3,13,1
33901,5616951,54,13,single,rented,yes,Scientist,Bhagalpur,Bihar,12,13,0
190436,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0
75441,2036508,67,19,single,rented,no,Chartered_Accountant,Ambarnath,Maharashtra,6,10,0
222652,6437138,40,10,single,owned,no,Technology_specialist,Hapur,Uttar_Pradesh,10,14,0
151606,126261,69,6,single,rented,no,Politician,Berhampore,West_Bengal,4,11,0
53721,4501529,66,8,single,rented,no,Design_Engineer,Buxar[37],Bihar,8,11,0
222654,4905228,50,7,single,rented,yes,Design_Engineer,Surat,Gujarat,7,12,0
139647,8301578,59,3,single,rented,no,Artist,Bally,West_Bengal,3,11,0
180625,226480,53,11,married,rented,no,Aviator,Danapur,Bihar,8,10,0
197320,8701440,27,15,married,rented,no,Computer_hardware_engineer,Bharatpur,Rajasthan,5,13,0
225090,9363619,57,14,single,rented,no,Politician,Jhansi,Uttar_Pradesh,9,14,0
29850,9627469,48,17,married,rented,no,Drafter,Alwar,Rajasthan,6,14,0
48125,7040457,41,20,single,rented,yes,Technical_writer,Satna,Madhya_Pradesh,7,10,0
225335,8347426,29,9,single,rented,no,Design_Engineer,Morena,Madhya_Pradesh,5,14,0
192353,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0
186717,4581003,33,14,single,rented,no,Firefighter,Mirzapur,Uttar_Pradesh,4,13,0
72180,5173221,55,17,single,rented,no,Microbiologist,Malda,West_Bengal,8,13,0
232631,7195305,57,8,married,rented,no,Technology_specialist,Saharanpur,Uttar_Pradesh,7,12,1
241188,2179364,53,18,single,rented,no,Economist,Motihari[34],Bihar,8,10,0
158102,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0
248550,4091930,50,6,single,rented,no,Technical_writer,Anand,Gujarat,6,14,0
204824,737394,50,6,single,rented,no,Technology_specialist,Ongole,Andhra_Pradesh,4,12,0
234391,3158271,25,16,single,rented,yes,Chartered_Accountant,Miryalaguda,Telangana,6,11,0
192659,1294181,42,17,single,rented,no,Fashion_Designer,Dindigul,Tamil_Nadu,4,10,0
243672,2956188,65,6,single,rented,yes,Drafter,Rampur,Uttar_Pradesh,6,11,0
105079,2286483,22,3,single,rented,yes,Physician,Gandhinagar,Gujarat,3,12,0
8326,2143718,25,0,single,norent_noown,yes,Drafter,Kottayam,Kerala,0,10,1
77370,9723891,31,9,single,rented,yes,Hotel_Manager,Shahjahanpur,Uttar_Pradesh,9,14,0
30603,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0
215166,2359728,66,14,single,rented,no,Industrial_Engineer,Vijayawada,Andhra_Pradesh,3,14,0
36220,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
205600,2341206,68,11,single,owned,no,Surveyor,Indore,Madhya_Pradesh,11,12,0
84186,1392884,29,11,single,rented,yes,Scientist,Varanasi,Uttar_Pradesh,5,14,0
205300,4336059,54,12,single,rented,yes,Firefighter,Katihar,Bihar,12,13,0
110373,1752625,41,8,single,rented,no,Artist,Fatehpur,Uttar_Pradesh,3,10,0
239415,6034777,22,2,single,rented,no,Computer_operator,Siliguri,West_Bengal,2,13,0
39835,3104798,27,18,single,rented,no,Magistrate,Dharmavaram,Andhra_Pradesh,12,11,0
38100,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0
84506,6517120,34,12,single,rented,no,Librarian,"Khora,_Ghaziabad",Uttar_Pradesh,4,14,0
235053,7564837,49,14,single,rented,no,Flight_attendant,Panipat,Haryana,13,11,1
211633,4559022,63,5,single,rented,yes,Surveyor,Udaipur,Rajasthan,5,11,1
96453,584444,50,15,single,rented,yes,Lawyer,Guna,Madhya_Pradesh,3,12,0
179177,9079013,31,6,married,rented,no,Analyst,Malda,West_Bengal,6,10,0
15836,2274051,41,17,single,rented,yes,Computer_operator,Adoni,Andhra_Pradesh,9,11,0
171814,5160409,31,10,single,rented,yes,Economist,Pallavaram,Tamil_Nadu,3,13,0
89869,1744080,41,14,single,rented,yes,Civil_engineer,Nagaon,Assam,12,13,0
92186,8491491,61,20,single,rented,no,Comedian,Haldia,West_Bengal,8,11,0
27525,6549582,31,7,single,rented,yes,Architect,Guntakal,Andhra_Pradesh,7,11,0
188039,2307642,72,12,single,rented,no,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,12,13,0
150216,6987406,27,10,single,rented,no,Scientist,Agra,Uttar_Pradesh,8,11,1
5104,4850381,69,6,single,rented,no,Web_designer,Hosur,Tamil_Nadu,6,11,0
243874,605184,23,4,married,rented,yes,Analyst,Malda,West_Bengal,4,13,0
237189,7465654,36,17,single,rented,no,Civil_servant,Faridabad,Haryana,13,10,0
216136,4772449,55,6,single,rented,no,Technical_writer,Muzaffarnagar,Uttar_Pradesh,6,14,0
167841,4939664,61,14,married,rented,yes,Financial_Analyst,Danapur,Bihar,4,12,0
206287,6758152,71,10,single,rented,no,Secretary,Jamshedpur,Jharkhand,7,11,0
1268,8440210,79,18,single,rented,no,Politician,Meerut,Uttar_Pradesh,5,10,0
210037,1541888,68,8,single,rented,no,Financial_Analyst,Bally,West_Bengal,6,12,0
89978,7134812,72,16,single,rented,no,Statistician,Bidhannagar,West_Bengal,4,14,0
111185,5963291,41,13,single,rented,no,Aviator,Adoni,Andhra_Pradesh,5,10,0
18954,2844373,28,3,single,rented,no,Psychologist,Vasai-Virar,Maharashtra,3,11,1
202507,2489299,22,2,single,rented,no,Lawyer,Kishanganj[35],Bihar,2,11,0
45230,3485450,64,15,single,rented,no,Lawyer,Bijapur,Karnataka,7,13,0
181777,9593439,29,4,single,rented,no,Comedian,Srikakulam,Andhra_Pradesh,4,12,0
209941,7675013,24,17,single,rented,yes,Economist,Hazaribagh,Jharkhand,14,13,0
216187,2732617,22,5,single,rented,yes,Graphic_Designer,Raebareli,Uttar_Pradesh,3,11,0
47690,313244,59,10,single,rented,no,Civil_servant,Maheshtala,West_Bengal,10,14,1
53121,3469743,78,17,single,rented,no,Mechanical_engineer,Ballia,Uttar_Pradesh,8,10,0
109538,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0
174931,383282,23,0,single,rented,yes,Comedian,Aligarh,Uttar_Pradesh,0,13,0
3499,5827981,34,1,single,rented,no,Technical_writer,Deoghar,Jharkhand,1,12,0
166899,3352999,54,16,single,rented,no,Consultant,Bidar,Karnataka,14,11,0
35877,2936137,25,13,single,rented,no,Physician,Guna,Madhya_Pradesh,13,11,0
71217,4559022,63,5,single,rented,yes,Surveyor,Udaipur,Rajasthan,5,11,1
1414,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
158470,6051217,48,20,single,owned,no,Analyst,Proddatur,Andhra_Pradesh,7,12,0
172301,5540740,76,19,single,norent_noown,no,Petroleum_Engineer,Bhatpara,West_Bengal,7,12,0
12392,7859790,53,10,single,rented,yes,Hotel_Manager,Alappuzha,Kerala,9,10,0
54507,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
175817,6303559,40,0,single,rented,yes,Psychologist,Aurangabad,Maharashtra,0,14,0
159511,9605093,25,7,single,rented,no,Librarian,Imphal,Manipur,7,12,0
181094,4626026,28,8,single,rented,no,Hotel_Manager,Baranagar,West_Bengal,8,14,0
65632,3620859,74,12,single,rented,no,Psychologist,Sangli-Miraj_&_Kupwad,Maharashtra,12,10,0
153942,7692135,40,1,single,rented,yes,Comedian,Navi_Mumbai,Maharashtra,1,12,0
242980,9591594,75,4,single,rented,no,Police_officer,Panihati,West_Bengal,4,14,0
29499,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,0
237690,1175814,21,1,single,rented,yes,Librarian,Hapur,Uttar_Pradesh,1,13,1
204840,6838409,26,17,single,rented,no,Mechanical_engineer,Srikakulam,Andhra_Pradesh,11,10,0
120734,5648251,48,2,single,rented,yes,Graphic_Designer,Bahraich,Uttar_Pradesh,2,13,0
251861,2446437,51,2,single,rented,no,Artist,Ujjain,Madhya_Pradesh,2,14,0
30932,6805823,48,2,married,rented,yes,Industrial_Engineer,Fatehpur,Uttar_Pradesh,2,12,0
135565,1306929,66,14,single,rented,no,Engineer,Raichur,Karnataka,11,10,0
87374,4879862,75,2,single,owned,no,Computer_operator,Singrauli,Madhya_Pradesh,2,12,0
63646,6195504,70,20,single,rented,yes,Software_Developer,Cuttack,Odisha,10,10,1
82207,7998315,65,13,single,rented,no,Army_officer,Rajpur_Sonarpur,West_Bengal,4,12,0
47633,642884,72,18,single,rented,no,Biomedical_Engineer,Thane,Maharashtra,4,12,0
205158,7653359,57,18,single,rented,no,Petroleum_Engineer,Bellary,Karnataka,14,10,0
174054,8151369,67,11,single,rented,no,Industrial_Engineer,Coimbatore,Tamil_Nadu,6,12,1
174226,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,1
181893,1727393,44,8,single,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,8,12,0
64301,9684725,42,8,single,rented,no,Chef,Munger,Bihar,3,13,0
56547,128902,31,6,married,rented,yes,Artist,Phusro,Jharkhand,6,12,0
238025,1575749,50,12,single,rented,no,Fashion_Designer,Kollam,Kerala,5,10,0
130948,1621150,48,10,single,rented,yes,Air_traffic_controller,Tiruvottiyur,Tamil_Nadu,9,10,0
198613,4347061,62,19,single,rented,yes,Surgeon,Bareilly,Uttar_Pradesh,6,11,0
132792,612912,66,15,single,rented,no,Chef,Kanpur,Uttar_Pradesh,14,12,0
222920,2399999,36,8,single,rented,no,Technology_specialist,Alappuzha,Kerala,8,12,1
169014,2946626,77,17,single,rented,yes,Surgeon,Bhopal,Madhya_Pradesh,12,14,0
20210,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
123712,1303701,34,20,single,rented,no,Psychologist,Firozabad,Uttar_Pradesh,3,13,1
162656,9443163,45,20,single,rented,no,Comedian,Chittoor[28],Andhra_Pradesh,5,12,0
78586,753622,74,18,single,rented,no,Design_Engineer,Vasai-Virar,Maharashtra,10,10,0
6952,9493039,55,16,single,rented,no,Graphic_Designer,Darbhanga,Bihar,13,11,0
251030,7448148,33,17,single,rented,yes,Chemical_engineer,Jorhat,Assam,9,11,0
34129,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,1
226394,4738289,49,11,single,rented,no,Graphic_Designer,Raiganj,West_Bengal,5,13,0
62365,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10,0
51579,430836,33,5,single,rented,no,Lawyer,Pune,Maharashtra,5,13,0
130673,599470,53,17,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,3,13,0
38321,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
75768,979926,61,14,single,rented,yes,Police_officer,Indore,Madhya_Pradesh,7,11,0
145425,6706172,41,16,single,rented,no,Chartered_Accountant,Howrah,West_Bengal,6,10,0
206078,4157390,34,17,married,rented,no,Statistician,Siliguri,West_Bengal,12,13,0
110107,5699708,21,7,single,rented,no,Financial_Analyst,Motihari[34],Bihar,7,14,0
19294,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
135371,2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,0
759,1442794,35,20,married,rented,no,Microbiologist,Haldia,West_Bengal,10,10,0
15293,3212655,67,19,single,rented,no,Fashion_Designer,Bettiah[33],Bihar,7,14,1
32785,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
251022,5756725,70,12,single,rented,yes,Analyst,Chandigarh_city,Chandigarh,12,12,0
137700,72998,51,16,single,rented,no,Geologist,Purnia[26],Bihar,13,13,1
184512,9464966,67,14,single,norent_noown,yes,Statistician,Tiruppur,Tamil_Nadu,14,10,0
97811,6986458,35,11,single,rented,no,Librarian,Chinsurah,West_Bengal,8,14,0
64698,3179384,34,11,married,rented,no,Librarian,Amravati,Maharashtra,7,14,0
197318,5795495,34,16,single,rented,no,Chartered_Accountant,Gangtok,Sikkim,12,14,0
28080,5979967,54,4,single,rented,no,Surgeon,Bihar_Sharif,Bihar,4,10,0
203114,2546609,41,6,single,rented,no,Designer,Berhampore,West_Bengal,6,13,0
248435,7785012,75,0,single,owned,no,Secretary,Adoni,Andhra_Pradesh,0,10,0
169640,9013930,25,5,single,rented,no,Air_traffic_controller,Ajmer,Rajasthan,5,10,0
145528,4591482,21,15,single,owned,yes,Financial_Analyst,Madhyamgram,West_Bengal,14,10,0
137383,3474234,21,18,single,rented,no,Financial_Analyst,Jaunpur,Uttar_Pradesh,11,14,0
174448,1932516,57,15,single,rented,yes,Economist,Hosur,Tamil_Nadu,11,10,0
102561,1010539,39,9,single,rented,no,Secretary,Hyderabad,Telangana,4,13,0
161123,5738912,76,9,married,rented,no,Hotel_Manager,Nellore[14][15],Andhra_Pradesh,9,14,0
210351,5384780,55,12,single,rented,yes,Flight_attendant,Ratlam,Madhya_Pradesh,5,12,1
175681,6913338,61,16,single,rented,yes,Consultant,Satara,Maharashtra,11,14,1
230721,3312388,71,14,single,owned,no,Design_Engineer,Tiruchirappalli[10],Tamil_Nadu,10,10,0
189684,1405890,34,2,single,owned,no,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
112233,6301452,71,4,single,rented,no,Police_officer,Bhubaneswar,Odisha,3,12,0
101190,4250194,28,9,single,rented,no,Statistician,Ramagundam[27],Telangana,8,13,0
43128,4092407,60,9,single,rented,no,Consultant,Madurai,Tamil_Nadu,9,14,0
166719,389819,29,3,married,rented,no,Drafter,Rampur,Uttar_Pradesh,3,14,1
108375,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,1
163698,6889369,27,9,single,rented,no,Civil_engineer,Jaunpur,Uttar_Pradesh,4,12,0
80670,8417601,60,2,single,rented,yes,Microbiologist,Jammu[16],Jammu_and_Kashmir,2,14,0
92800,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,1
250105,8290834,42,3,married,rented,no,Designer,Kamarhati,West_Bengal,3,12,1
169117,4872099,36,1,single,rented,yes,Drafter,Dibrugarh,Assam,1,10,0
68516,283529,39,20,single,rented,no,Web_designer,Kurnool[18],Andhra_Pradesh,9,14,0
24012,7522788,29,16,single,rented,no,Firefighter,Tezpur,Assam,10,12,0
102812,1126863,43,1,single,rented,no,Mechanical_engineer,Vijayanagaram,Andhra_Pradesh,1,11,0
154429,2478859,57,3,single,rented,no,Design_Engineer,Bellary,Karnataka,3,13,0
41632,9151808,34,4,single,rented,no,Petroleum_Engineer,Pimpri-Chinchwad,Maharashtra,4,11,0
64195,8597423,27,18,single,rented,no,Technical_writer,Haridwar,Uttarakhand,6,12,0
65693,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
46694,2715204,62,18,single,rented,yes,Consultant,Nagpur,Maharashtra,9,12,0
108192,6668221,66,20,single,rented,no,Industrial_Engineer,Ambarnath,Maharashtra,11,11,1
81211,7357515,50,13,single,rented,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,14,0
41675,5453088,34,20,single,norent_noown,yes,Firefighter,Chennai,Tamil_Nadu,9,10,0
134164,5830306,68,16,married,rented,no,Analyst,Visakhapatnam[4],Andhra_Pradesh,7,10,0
132759,6536145,39,0,single,owned,no,Drafter,Sultan_Pur_Majra,Delhi,0,11,0
144548,6718459,66,0,single,rented,yes,Chemical_engineer,Faridabad,Haryana,0,12,0
71531,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
27026,444242,77,11,married,rented,no,Dentist,Dibrugarh,Assam,8,12,0
209766,9259353,37,18,single,rented,no,Petroleum_Engineer,Bally,West_Bengal,12,11,0
218248,409949,43,0,single,rented,no,Computer_operator,Katihar,Bihar,0,10,1
108569,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
233851,6536136,60,16,single,rented,no,Consultant,Raiganj,West_Bengal,13,13,1
85451,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
41315,3942882,77,18,single,rented,no,Industrial_Engineer,Bhusawal,Maharashtra,4,10,0
212327,6971490,58,18,single,rented,no,Chemical_engineer,Bellary,Karnataka,10,13,0
132713,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
40851,9652233,65,13,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,12,14,0
35143,1647289,58,10,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,11,0
26261,1931735,34,0,single,rented,yes,Comedian,Hajipur[31],Bihar,0,10,0
138111,9652233,65,13,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,12,14,0
153553,5682236,32,14,single,owned,yes,Computer_hardware_engineer,Jamshedpur,Jharkhand,6,11,0
113270,8891745,58,11,single,rented,yes,Air_traffic_controller,Gwalior,Madhya_Pradesh,9,11,0
69344,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
62631,3498172,72,1,single,rented,no,Aviator,Tiruchirappalli[10],Tamil_Nadu,1,11,0
